Timestamp,mean_Temp,mean_pH,mean_Conductivity,mean_Turbidity
2019-11-22,8.043284654666667,7.886905670166667,0.3236937521666667,1.2531970938333332
2019-11-23,7.8519451616666665,7.898991187333333,0.3209825355,1.1411890386666665
2019-11-24,7.747215271,7.887604713333333,0.3196982543333333,1.2168119351666666
2019-11-25,7.697275638833333,7.887155532666667,0.31877100466666664,1.1954089006666666
2019-11-26,7.429885466833333,7.888653755,0.3184142708333333,1.3127669693333333
2019-11-27,6.932915767333333,7.904684146166667,0.3177009026666667,1.6598468025
2019-11-28,6.9394792715,7.878615776666667,0.3145620225,1.6202514369999999
2019-11-29,6.995839595833333,7.8788656395,0.31220763916666666,1.5888616443333334
2019-11-30,6.8515858650000006,7.8834100565,0.3416718045,1.5628213683333334
2019-12-01,6.693491617666666,7.894296805166666,0.357937813,1.3973082104999999
2019-12-02,6.5519487065,7.880513429666667,0.3590793411666667,1.6726886233333333
2019-12-03,6.536824147,7.881761868833333,0.35900801416666667,1.22358948
2019-12-04,6.542674302833333,7.8768680095,0.35872260733333333,1.3826827210000001
2019-12-05,6.5904734136666665,7.867329518,0.3559402625,1.3034929831666666
2019-12-06,6.533542474166667,7.882910649,0.3543708725,1.2317940593333332
2019-12-07,6.4990129471666664,7.882760604333333,0.3566536305,1.2963583071666667
2019-12-08,6.5125680765,7.874670664333333,0.3549414871666667,1.3495082658333333
2019-12-10,6.3437440872,7.8989109992,0.354770303,1.2730294466
2019-12-11,6.364889542333334,7.90589118,0.3528727095,1.3077735901666667
2019-12-12,6.352618694333334,7.900959571166666,0.3495076496666667,1.4429668585
2019-12-13,6.388860781833333,7.8903307915,0.345976055,1.4247750240000001
2019-12-14,6.313523372000001,7.8810628255,0.3411369025,1.557470858
2019-12-15,6.346198082,7.8803969223333334,0.32825956733333334,1.4247745276666666
2019-12-16,6.373022874,7.872673114166666,0.32062590133333335,1.3281062243333333
2019-12-17,6.2273420491666664,7.8768679299999995,0.31991243383333334,1.3430878518333333
2019-12-18,6.061400175166667,7.889003117666666,0.3187353413333333,1.3352399071666667
2019-12-19,6.0919346015,7.883697271333333,0.31884233166666665,1.4144301415
2019-12-20,6.185107707833334,7.875427802333333,0.31762977449999996,1.3355970383333333
2019-12-21,6.198020458,7.8822863895,0.318236053,1.2025435766666668
2019-12-22,6.211646636333334,7.876043955166667,0.31759391233333334,1.1208564041666667
2019-12-23,6.320657889,7.871025164833333,0.3151147068333333,1.0388130941666667
2019-12-24,6.394710779333334,7.8593765895,0.31299233449999997,1.075911522
2019-12-25,6.511426369333334,7.858714978,0.311250523,1.1950527625
2019-12-26,6.4343768755,7.854045709,0.31028131633333333,1.0206207633333333
2019-12-27,6.475755612,7.834119796666666,0.3093539675,1.0480880738333334
2019-12-28,6.612161874833333,7.8161915145,0.3088308028333333,1.3042057555
2019-12-29,6.413544972833334,7.846396366833334,0.3085928806666667,1.3145511348333334
2019-12-30,6.407123804166667,7.840262333666667,0.30774866516666666,1.2111042936666667
2019-12-31,5.528189182333334,7.824581305166666,0.30708296583333333,1.1782874663333334
2020-01-01,4.760975837666667,7.813969373833333,0.30619118116666666,1.3388067483333335
2020-01-02,4.8160515625,7.84121116,0.30481186016666667,1.3077730933333334
2020-01-03,4.9020907085,7.824260791,0.30717800083333335,1.3498653966666667
2020-01-04,4.9052294095,7.8613367875,0.3090685605,1.3487945
2020-01-05,4.903802554,7.879015366166667,0.30806978533333335,1.3666301968333334
2020-01-06,5.010245243833333,7.873422225333333,0.3079033245,1.4793515208333332
2020-01-07,5.022658745333334,7.882111549333334,0.306286315,1.534998417
2020-01-08,5.094999472333334,7.892948389,0.3052696088333333,1.7269079883333334
2020-01-09,5.1719059945,7.888728777333333,0.305002133,1.676612099
2020-01-10,5.396919488833333,7.884983142333334,0.3045620868333333,1.6577064988333334
2020-01-11,5.444718758166666,7.8773922125,0.3088188668333333,1.6973018646666667
2020-01-12,5.652466932833334,7.83938845,0.31570335266666666,1.8296410636666667
2020-01-13,5.876624266333334,7.817914406333333,0.3150968751666667,1.9327302771666668
2020-01-14,5.995194673666667,7.837873617666666,0.312659373,2.169586718
2020-01-15,6.105061451666667,7.864283084833334,0.3115894398333333,1.8032441535000001
2020-01-16,6.059973637166666,7.852597077833334,0.31074514016666666,2.454955399
