Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
Remington Street,2.3,"13,200",a0e335cd739392be2cf3629316865f43
,2.2,"12,100",87047c0006348cb0531650555a8005fb
,2.2,"12,100",1114565e1872987975f61a60d6a1bf3a
West Elizabeth Street,2.2,"12,100",8de705e54a639dfe4ab2323e4cc824c5
West Laurel Street,2.2,"12,100",9054642c6ed8e8addd416817067fd08a
West Laurel Street,2.2,"12,100",cbaed16e7f305b8ecc33c75f6d2f7320
Remington Street,2.2,"12,100",006130f6c78397f1e61ca97df75e1456
West Elizabeth Street,2.2,"12,200",0679f914365103048f09ec60cd27543e
Remington Street,2.2,"12,200",08cd0c657430398e46208195a6ffb3a6
West Elizabeth Street,2.2,"12,200",50fbda40a6e0f4d4b8c216e01284bde8
Remington Street,2.2,"12,200",1c3b2d6b1c3bbbf1b2d08302b6e7696d
Remington Street,2.2,"12,200",3739e08eab783360d586c91581b55513
Centre Avenue,2.2,"12,200",218c53a48ba877408f6d029a0de5f8a6
University Avenue,2.2,"12,300",34d7074ee90581be8bc64988121e7574
West Pitkin Street,2.2,"12,300",645b1a3cfd00fe908e1d8b5fd050f9ab
,2.2,"12,300",a753685cd2f2dba413a8762a1687dc70
City Park Avenue,2.2,"12,300",36f9f5a628dde9dcd992a1c2a2972e32
,2.2,"12,300",d5c6307b119e8142249fcf7cfd936c35
West Lake Street,2.2,"12,300",37e918fe923cd18a866449afe1cefd6b
West Lake Street,2.2,"12,300",399ed7a3d5ed9ab0c020a9898c4a8f8f
West Lake Street,2.2,"12,300",77e8de2fd5ac4423c51330f789015b39
West Lake Street,2.2,"12,300",e6323276758fb1ab4f363ebbcfedf47a
University Avenue,2.2,"12,400",2f9fdeb1fcc74c32d6b3ceb869745cf2
West Lake Street,2.2,"12,400",7ee6877e0454d6d1244747e98e056c5e
West Plum Street,2.2,"12,400",1d470f9d641de328efa35e282b47fc3d
Remington Street,2.2,"12,400",b45406aa1b44c249f1e08f1ca5d7bf91
West Lake Street,2.2,"12,400",3881e1cc3e3c67f08cfaf30399911727
,2.2,"12,400",ab3f138b34a2a5f9b24cff4e7371a7e5
West Plum Street,2.2,"12,500",78cd2be74955fca7bdabbbac2b58249c
Remington Street,2.2,"12,500",1b1e5b4cf9f3b6e2f64494cade5738d6
Centre Avenue,2.2,"12,500",59a3f706721901ddb11e7fbb280e50a6
West Elizabeth Street,2.2,"12,500",b686053f4039bc027bc1712b2a86afdf
West Lake Street,2.2,"12,600",1da698403ac34811cf6b56fa3aae977a
Remington Street,2.2,"12,600",1e2db0d4a98428a6a32412147e92c5bf
University Avenue,2.2,"12,600",61f6aacff594e47f79e96ffbc23278e8
West Pitkin Street,2.1,"11,500",711ee18b0cbc4bd477b0b49ef2071efd
West Pitkin Street,2.1,"11,600",0b885fbfb52686b357a31b7e6da7cacc
University Avenue,2.1,"11,600",e0032d291403a4c17041e0c24d276011
South Shields Street,2.1,"11,600",fd66c513a853bae5bb1d1c9b1a5d1795
,2.1,"11,600",802b3980a5d112b3061a92ee803943db
,2.1,"11,600",bbe7267fed0b46dae0f8cc1dd234fe91
